cross,reynolds,temporal_l,temporal_r,viscous
0.1001438058550555,0.004516363344857967,0.013865979867923784,0.016855632095655753,-0.014894960539711954
0.0012634308766968656,8.563135174810538e-07,-0.00013064769990951583,-0.0001761795316366802,0.00046245698441868283
0.0016368697209929502,1.192883437481093e-06,-0.0003784679734439364,-0.0003928015439972324,0.0008928996097052637
0.0022760293056194964,1.9973093822223206e-06,-0.0005071498088628834,-0.0005054891526834021,0.0010653389570318946
0.002718415581449439,2.573846841806627e-06,-0.0002810946044563332,-0.00025114241293755713,0.0003385981801048805
0.0024195718628549465,1.9161242047536004e-06,0.00023806983440600676,0.00027100926129128755,-0.0005455844323864574
0.0015887985645693591,7.989683972708869e-07,0.0005357323267535318,0.0005390479062911942,-0.0007350985993547976
0.004532925190262341,6.530161556377436e-06,0.0006676153929593941,0.000729429178184172,-0.0010690538607949392
0.10424528723600403,0.00484921796720969,0.01401016665465585,0.017109878563756814,-0.015395537059030073
0.0012278825373306253,8.123047054365126e-07,-0.0001800327484858063,-0.00015895689099656331,0.00041640279990244264
0.0015564213086267237,1.0772958174760158e-06,-0.0003431226229017875,-0.0003569760368526264,0.0008454861712687478
0.0021580285473907297,1.7897312002042369e-06,-0.0004860690988525281,-0.00048731774101267556,0.0010211884932971428
0.002645622784964895,2.4215275055145807e-06,-0.00032328820510835947,-0.00029814409675526897,0.0003642486147739923
0.002479189400948069,1.9898977098808667e-06,0.00015403930298332145,0.00018753383007277623,-0.0005066835808846676
0.0017403792662771696,9.451277050619836e-07,0.000501265927716366,0.0005096746841839493,-0.0007684685553565303
0.004768182117058137,7.100026663366599e-06,0.000679851248381361,0.0007409027828327655,-0.0011354862696088437
0.10840636607090855,0.0051972358782526075,0.01414042279932602,0.017224394528162525,-0.01594019036926375
0.0012029920842566838,7.762594287557429e-07,-9.677812947080074e-05,-0.00013779072235876462,0.00040715773716622477
0.0014834511466844495,9.776803880572573e-07,-0.0003104710262629856,-0.0003237192014009009,0.0008014822914164006
0.0020450160421667425,1.6024788719811992e-06,-0.0004621321954746283,-0.00046567212588308806,0.0009760075072529411
0.0025627292427114153,2.2582242049165053e-06,-0.0003545251270107925,-0.00033399285561094307,0.0003830558950475623
0.0025166154842878913,2.029628105584618e-06,7.43527157899152e-05,0.00010731266795565524,-0.000466134952709054
0.0018815626654919702,1.0896915593877576e-06,0.00045626558763465293,0.0004692860727097351,-0.0007938028317164584
0.005007284044341839,7.697856086549045e-06,0.0006843944336462897,0.0007453705892821992,-0.0012003343330414702
0.11263632610714441,0.005560914160387367,0.014264416712356866,0.017449352605918844,-0.016411332567829895
0.0011745297106688876,7.430910747618231e-07,-0.00014636059541703154,-0.00012516485963770245,0.00041048382626926623
0.001417387589423669,8.917649218901625e-07,-0.00028047753294817854,-0.0002930241097852322,0.0007608051422046073
0.0019376246574481463,1.4348030690721524e-06,-0.0004363692998706368,-0.0004416654631629482,0.0009305922070967617
0.00247240178972753,2.0900509980655765e-06,-0.00037597182931490024,-0.00035973936332229963,0.0003955614437823
0.0025330582252866027,2.0367698399728543e-06,7.556898759529488e-07,3.2286089698964364e-05,-0.0004251387077105328
0.002009499965896162,1.2267845588736736e-06,0.00040277775601077584,0.00041973938156865956,-0.0008110833953204393
0.005247670229959974,8.316671068178438e-06,0.0006801296274636789,0.0007415836804100565,-0.0012625073406555241
0.11691678367013683,0.005939694440521174,0.014366109757270517,0.017533300309134633,-0.01699426431691553
0.001155551208968529,7.162342393338502e-07,-7.0731930636249e-05,-0.0001077619680585832,0.0003617869487564699
0.0013576797952133662,8.175941191224486e-07,-0.0002529983941436106,-0.0002647988919333955,0.0007233328978716231
0.0018362568407172388,1.2855552879675225e-06,-0.0004096157334697183,-0.00041621220927705663,0.0008855971155413587
0.002377024336040983,1.922013253158962e-06,-0.0003888604252053572,-0.0003765415571615939,0.00040239575211780624
0.002530166647951878,2.0142146933904605e-06,-6.552453261022192e-05,-3.6115570838690535e-05,-0.00038471597499198113
0.002121915671260411,1.350964038673188e-06,0.0003430485022830382,0.0003631546454255959,-0.0008205389204945634
0.005486485455072623,8.9476580603162e-06,0.0006664181870161351,0.0007287377180720887,-0.001320992720004733
0.12125325283014761,0.0063337583976269,0.014452422785554562,0.017708691205025988,-0.017438949748109556
0.001132679370910679,6.90976644588051e-07,-0.00011966618454706456,-9.865867704468913e-05,0.00040656921564044806
0.0013037943227806222,7.534829621184171e-07,-0.0002279290302083339,-0.0002389529722164405,0.0006889196619555117
0.0017411275890153713,1.153352163873879e-06,-0.00038253709844913276,-0.00039005110840908806,0.0008415479569472773
0.0022786817940353534,1.7580229235403763e-06,-0.0003944234911285781,-0.00038559179192305953,0.000404236678385325
0.00250989881213985,1.9658545849304594e-06,-0.00012373616830873568,-9.69435260644277e-05,-0.0003456988961083561
0.002217158382924176,1.457636221277265e-06,0.00027937204821226026,0.00030176273873495045,-0.0008226029926437783
0.005720719126940389,9.580544087711684e-06,0.0006431195368016525,0.0007065060093127688,-0.0013748970566900102
0.1256250350589361,0.006742143229733386,0.014506946976927653,0.017739767433770776,-0.018049942180838996
0.0011182896000026807,6.708245556552561e-07,-5.074810349645312e-05,-8.427172368657274e-05,0.0003248304118773377
